"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Valida que o endpoint retorna um erro apropriado quando uma raça inexistente é solicitada","2814","Deve retornar erro 404 para raça inexistente","","Sun Mar 29 09:17:28 UTC 2026","passed","Sun Mar 29 09:17:31 UTC 2026","","tests.BreedImagesTest","tests.BreedImagesTest","validarErroAoBuscarImagensDeRacaInexistente"
"Valida que o endpoint de imagem aleatória retorna uma resposta válida mesmo quando parâmetros extras são fornecidos","162","Deve retornar uma imagem aleatória mesmo quando parâmetros extras são fornecidos, ignorando-os corretamente","","Sun Mar 29 09:17:32 UTC 2026","passed","Sun Mar 29 09:17:32 UTC 2026","","tests.RandomImageTest","tests.RandomImageTest","validarQueryParamsExtras"
"Valida que o endpoint retorna uma lista de URLs de imagens para uma raça válida","243","Deve retornar imagens para raça válida","","Sun Mar 29 09:17:31 UTC 2026","passed","Sun Mar 29 09:17:32 UTC 2026","","tests.BreedImagesTest","tests.BreedImagesTest","validarImagensDeRacaValida"
"Valida que o endpoint retorna uma lista de URLs de imagens para uma raça com sub-raça válida","187","Deve retornar imagens para raça com sub-raça válida","","Sun Mar 29 09:17:31 UTC 2026","passed","Sun Mar 29 09:17:31 UTC 2026","","tests.BreedImagesTest","tests.BreedImagesTest","validarImagensDeRacaComSubraca"
"Valida que o endpoint retorna uma lista de raças com a estrutura correta e dados esperados","162","Deve listar todas as raças disponíveis","","Sun Mar 29 09:17:32 UTC 2026","passed","Sun Mar 29 09:17:32 UTC 2026","","tests.BreedsListTest","tests.BreedsListTest","validarListaDeRacas"
"Valida que o endpoint de imagem aleatória retorna imagens diferentes em chamadas consecutivas, confirmando a aleatoriedade do serviço","284","Deve retornar imagens diferentes em chamadas consecutivas para validar aleatoriedade","","Sun Mar 29 09:17:32 UTC 2026","passed","Sun Mar 29 09:17:33 UTC 2026","","tests.RandomImageTest","tests.RandomImageTest","validarAleatoriedade"
"Valida que a estrutura do JSON retornado pelo endpoint de listar raças segue o formato esperado","218","Deve validar a estrutura do JSON retornado para a lista de raças","","Sun Mar 29 09:17:32 UTC 2026","passed","Sun Mar 29 09:17:32 UTC 2026","","tests.BreedsListTest","tests.BreedsListTest","validarEstruturaDoJson_service"
"Valida que o endpoint retorna um erro apropriado quando uma sub-raça inexistente","200","Deve retornar erro 404 para raça com sub-raça inexistente","","Sun Mar 29 09:17:31 UTC 2026","passed","Sun Mar 29 09:17:31 UTC 2026","","tests.BreedImagesTest","tests.BreedImagesTest","validarErroAoBuscarImagensDeRacaComSubracaInexistente"
"Valida que o endpoint de imagem aleatória retorna uma resposta com status 'success' e uma URL de imagem válida","176","Deve retornar uma imagem aleatória válida","","Sun Mar 29 09:17:32 UTC 2026","passed","Sun Mar 29 09:17:32 UTC 2026","","tests.RandomImageTest","tests.RandomImageTest","validarImagemAleatoria"
