"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Valida que o endpoint de imagem aleatória retorna uma resposta com status 'success' e uma URL de imagem válida","165","Deve retornar uma imagem aleatória válida","","Thu Mar 19 09:21:32 UTC 2026","passed","Thu Mar 19 09:21:32 UTC 2026","","tests.RandomImageTest","tests.RandomImageTest","validarImagemAleatoria"
"Valida que o endpoint de imagem aleatória retorna imagens diferentes em chamadas consecutivas, confirmando a aleatoriedade do serviço","297","Deve retornar imagens diferentes em chamadas consecutivas para validar aleatoriedade","","Thu Mar 19 09:21:32 UTC 2026","passed","Thu Mar 19 09:21:32 UTC 2026","","tests.RandomImageTest","tests.RandomImageTest","validarAleatoriedade"
"Valida que o endpoint retorna uma lista de URLs de imagens para uma raça com sub-raça válida","221","Deve retornar imagens para raça com sub-raça válida","","Thu Mar 19 09:21:30 UTC 2026","passed","Thu Mar 19 09:21:31 UTC 2026","","tests.BreedImagesTest","tests.BreedImagesTest","validarImagensDeRacaComSubraca"
"Valida que o endpoint de imagem aleatória retorna uma resposta válida mesmo quando parâmetros extras são fornecidos","175","Deve retornar uma imagem aleatória mesmo quando parâmetros extras são fornecidos, ignorando-os corretamente","","Thu Mar 19 09:21:32 UTC 2026","passed","Thu Mar 19 09:21:32 UTC 2026","","tests.RandomImageTest","tests.RandomImageTest","validarQueryParamsExtras"
"Valida que o endpoint retorna um erro apropriado quando uma raça inexistente é solicitada","3077","Deve retornar erro 404 para raça inexistente","","Thu Mar 19 09:21:27 UTC 2026","passed","Thu Mar 19 09:21:30 UTC 2026","","tests.BreedImagesTest","tests.BreedImagesTest","validarErroAoBuscarImagensDeRacaInexistente"
"Valida que o endpoint retorna uma lista de raças com a estrutura correta e dados esperados","168","Deve listar todas as raças disponíveis","","Thu Mar 19 09:21:31 UTC 2026","passed","Thu Mar 19 09:21:32 UTC 2026","","tests.BreedsListTest","tests.BreedsListTest","validarListaDeRacas"
"Valida que a estrutura do JSON retornado pelo endpoint de listar raças segue o formato esperado","231","Deve validar a estrutura do JSON retornado para a lista de raças","","Thu Mar 19 09:21:31 UTC 2026","passed","Thu Mar 19 09:21:31 UTC 2026","","tests.BreedsListTest","tests.BreedsListTest","validarEstruturaDoJson_service"
"Valida que o endpoint retorna um erro apropriado quando uma sub-raça inexistente","313","Deve retornar erro 404 para raça com sub-raça inexistente","","Thu Mar 19 09:21:31 UTC 2026","passed","Thu Mar 19 09:21:31 UTC 2026","","tests.BreedImagesTest","tests.BreedImagesTest","validarErroAoBuscarImagensDeRacaComSubracaInexistente"
"Valida que o endpoint retorna uma lista de URLs de imagens para uma raça válida","268","Deve retornar imagens para raça válida","","Thu Mar 19 09:21:31 UTC 2026","passed","Thu Mar 19 09:21:31 UTC 2026","","tests.BreedImagesTest","tests.BreedImagesTest","validarImagensDeRacaValida"
