"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Valida que o endpoint de imagem aleatória retorna imagens diferentes em chamadas consecutivas, confirmando a aleatoriedade do serviço","392","Deve retornar imagens diferentes em chamadas consecutivas para validar aleatoriedade","","Wed Mar 25 09:24:14 UTC 2026","passed","Wed Mar 25 09:24:15 UTC 2026","","tests.RandomImageTest","tests.RandomImageTest","validarAleatoriedade"
"Valida que o endpoint retorna um erro apropriado quando uma sub-raça inexistente","213","Deve retornar erro 404 para raça com sub-raça inexistente","","Wed Mar 25 09:24:13 UTC 2026","passed","Wed Mar 25 09:24:13 UTC 2026","","tests.BreedImagesTest","tests.BreedImagesTest","validarErroAoBuscarImagensDeRacaComSubracaInexistente"
"Valida que o endpoint retorna uma lista de URLs de imagens para uma raça com sub-raça válida","194","Deve retornar imagens para raça com sub-raça válida","","Wed Mar 25 09:24:13 UTC 2026","passed","Wed Mar 25 09:24:13 UTC 2026","","tests.BreedImagesTest","tests.BreedImagesTest","validarImagensDeRacaComSubraca"
"Valida que a estrutura do JSON retornado pelo endpoint de listar raças segue o formato esperado","208","Deve validar a estrutura do JSON retornado para a lista de raças","","Wed Mar 25 09:24:13 UTC 2026","passed","Wed Mar 25 09:24:14 UTC 2026","","tests.BreedsListTest","tests.BreedsListTest","validarEstruturaDoJson_service"
"Valida que o endpoint retorna um erro apropriado quando uma raça inexistente é solicitada","3041","Deve retornar erro 404 para raça inexistente","","Wed Mar 25 09:24:09 UTC 2026","passed","Wed Mar 25 09:24:13 UTC 2026","","tests.BreedImagesTest","tests.BreedImagesTest","validarErroAoBuscarImagensDeRacaInexistente"
"Valida que o endpoint retorna uma lista de URLs de imagens para uma raça válida","290","Deve retornar imagens para raça válida","","Wed Mar 25 09:24:13 UTC 2026","passed","Wed Mar 25 09:24:13 UTC 2026","","tests.BreedImagesTest","tests.BreedImagesTest","validarImagensDeRacaValida"
"Valida que o endpoint de imagem aleatória retorna uma resposta com status 'success' e uma URL de imagem válida","173","Deve retornar uma imagem aleatória válida","","Wed Mar 25 09:24:14 UTC 2026","passed","Wed Mar 25 09:24:14 UTC 2026","","tests.RandomImageTest","tests.RandomImageTest","validarImagemAleatoria"
"Valida que o endpoint de imagem aleatória retorna uma resposta válida mesmo quando parâmetros extras são fornecidos","175","Deve retornar uma imagem aleatória mesmo quando parâmetros extras são fornecidos, ignorando-os corretamente","","Wed Mar 25 09:24:14 UTC 2026","passed","Wed Mar 25 09:24:14 UTC 2026","","tests.RandomImageTest","tests.RandomImageTest","validarQueryParamsExtras"
"Valida que o endpoint retorna uma lista de raças com a estrutura correta e dados esperados","206","Deve listar todas as raças disponíveis","","Wed Mar 25 09:24:14 UTC 2026","passed","Wed Mar 25 09:24:14 UTC 2026","","tests.BreedsListTest","tests.BreedsListTest","validarListaDeRacas"
